ch2,ch3,ch4,ch6,ch7,ch8,cA5,cD5,cD4,cD3,cD2,label
-0.5610802547104992,-0.9763187549648907,0.041406510372260875,-0.2088115014719313,-0.7409660633215295,-0.8496193498562172,-0.2973127265421965,-0.42185013798307774,-0.6232942472892264,-0.6466418782654525,-1.074055563227081,0
-0.6338945096364229,-1.0153525929833291,-0.11749469193994022,-0.45351440628689565,-1.0128149904606136,-0.8575053551125306,-0.1650132703007412,-0.718705556437935,-0.7698266521091914,-0.9793666973191109,-1.2444172512570049,0
-0.6714378075436259,-0.9891277245866578,-0.38127860338877334,-0.45683259439215523,-1.1559110665407273,-0.9401090909451407,-0.25211752431676765,-0.7982870531707986,-0.74092773937252,-1.5521893547124637,-1.811268481890377,0
-0.7709942912602324,-1.0546834554502897,-0.6686454329017038,-0.7191738151550987,-1.3102116481392303,-0.9630006722868851,-0.42536882253299513,-1.0115887618412385,-0.8178493720154881,-1.851854387030732,-2.3931788887790337,0
-0.8284417157493597,-0.9700391671525437,-0.9170969786867067,-0.8830110017212897,-1.1497697584610358,-0.9216569073197474,-0.5065746867711518,-1.120741737811535,-0.9534890933676555,-1.5108569892789203,-1.911263928065429,0
-0.8185729847518041,-0.9349119899277629,-1.0512632211969888,-0.8716364599978716,-1.0778265074094142,-0.8445375848448892,-0.474209356627848,-1.1479897580389982,-0.9677352320712685,-1.4285631135624768,-1.410753113710647,0
-0.6869100646616331,-0.8718822937773132,-1.0174638340190223,-0.893317545805077,-1.1116151172206301,-0.8661314939628667,-0.4417820730007308,-1.0730577490152522,-1.0530699752007306,-1.3512840503808472,-1.789908459471971,0
-0.5995638491280704,-0.7680122408482286,-0.7020534498972232,-0.6119974100006556,-1.1270998985749716,-0.8178955522735348,-0.19725970380044022,-0.8909986610887858,-0.9377337809036589,-1.508605583579422,-1.6525435066829854,0
-0.4725790169981343,-0.6874248447926785,-0.3085440503419574,-0.25547754859713817,-1.045747148863144,-0.79300539345981,-0.00040680363713091445,-0.6313143253471103,-0.6819411072062971,-1.1828822654874211,-1.3403726098724749,0
-0.3575506787255397,-0.7102425849861386,-0.06180234632556783,-0.016738949776227988,-1.0564427458646959,-0.8252714431904314,0.5070409115911854,-0.6648201032995941,-0.736131918934984,-1.6035433031871271,-2.2196372847666543,0
-0.42818783707592645,-0.7589687840732751,-0.001939247489506423,-0.11214232548600711,-1.0922224689633413,-0.8279113675608522,0.04883691308154227,-0.4955094833003493,-0.5228568656880542,-1.2341027958923452,-1.7932936980750867,0
-0.4401395985193467,-0.7253316889865623,0.10030624492050283,-0.08758227596334132,-1.1208750079317567,-0.791574924949592,0.11738838464443885,-0.448648065327485,-0.6235130907106785,-1.3856832453103196,-1.2449618017103017,0
-0.4711803394231044,-0.6561063557425388,0.12325549528011887,0.040241855780201674,-0.6568469258963777,-0.8317049396747194,-0.03163371929549872,-0.29050220677485594,-0.4721553506516438,-1.2899807167781048,-1.832964184637064,0
-0.30434789905527854,-0.6322974930208443,0.275809057368196,0.16412783866641525,-0.5339512625355198,-0.7480372353188001,0.1345958927504151,-0.20335262931408232,-0.37183365063207496,-0.9609107418329031,-1.1180267533325907,0
-0.4738349138569079,-0.6793700033104657,-0.1119061005886446,-0.2789355661918942,-0.906537919999252,-0.7795697525849173,-0.5063456786544802,-0.32036166818834105,-0.5466634236898155,-0.9107856817953626,-1.2299184137681323,0
-0.21576859849391306,-0.6521464334723648,0.173416947527031,0.22665113303740744,-0.8984345832584433,-0.6950155631123365,0.027354961010731586,-0.12077139999347161,-0.3011061508358693,-1.5215762576149854,-1.9004928514546602,0
-0.1185459525083572,-0.7743618133842927,0.2178974578289218,0.29231957113481155,-0.6434463420748078,-0.6278233234849423,0.3247859418102783,-0.21461398654080358,-0.23729639554275164,-1.1377989506656627,-1.4198174868686892,0
-0.13983784404800925,-0.8524880598875617,0.12191115277959487,0.11062498033351652,-0.891773176975622,-0.6667803435441418,0.0036501096053158993,-0.23109437469270797,-0.23354944434318284,-1.2277517133721558,-1.281212204568766,0
-0.40903423572868775,-0.880123257287556,-0.1837658787319099,-0.035483883259395464,-0.9778812127295755,-0.6082338104166286,-0.05134955945516648,-0.39792714453368233,-0.5540456208387414,-1.0535266063768818,-1.8968210986110894,0
-0.2692903925236715,-0.8407311016650897,-0.13231554059600287,0.15065136955856043,-1.0407808054002496,-0.5879777649873035,0.4360239949056308,-0.4744951302230376,-0.6552494446825072,-1.271260273541224,-1.3795097644797287,0
-0.540221456643382,-0.8792298941573697,-0.45213103586282444,-0.3727270363284275,-0.8746565994097738,-0.5440784790861984,-0.197677735992725,-0.6212611152891615,-0.7292947116917293,-0.5546879596391483,-1.1698860085467953,0
-0.7479575631258352,-0.8922933078972152,-0.762378471818749,-0.7218122100183779,-1.1896138075693667,-0.6308890365284101,-0.6479541746677576,-0.7315171790680878,-0.8116790995563962,-1.4139567297319575,-1.7188419269674395,0
-0.7682025196877718,-0.7978185528741485,-0.9486660918300044,-0.8337751821437704,-1.2907761679645788,-0.5048087532159748,-0.3977241351959287,-0.9225630548987965,-0.9143627740742926,-1.611335541859338,-2.0635788160150597,0
-1.0420132393222379,-0.7290124086310317,-1.2591374460506768,-1.1853220277248941,-1.2801844770430848,-0.5289164151532985,-0.5787332599968185,-1.1839017976057589,-1.0676255927802483,-1.5034623967913927,-1.5516326387267023,0
-1.1051232141714855,-0.7744490700935649,-1.3552582828588997,-1.2563975319650766,-1.3736180040138688,-0.587661862080224,-0.6506375692627366,-1.3102593218808123,-0.9394712226484777,-1.5396970285078335,-2.3295139639602755,0
-1.084448962423359,-0.7262835373853211,-1.371499629885913,-1.2437563827151996,-1.2664317022687368,-0.39400531300776376,-0.4767562290818925,-1.309288062463545,-1.0125127386949417,-1.2794134564814668,-1.8753377287174382,0
-1.0124080146688392,-0.6710391616525729,-1.241765716312479,-1.1428344990780295,-1.1949083295321608,-0.39745588504559665,-0.44410055009175675,-1.191320923886032,-1.0000184040906386,-1.1978958457906423,-1.2187961923675206,0
-0.8826339664536403,-0.6521982663633495,-0.8814468400617862,-0.8864777701983405,-1.1685741810664734,-0.4060726905283669,-0.45828575899130714,-0.8644719875751847,-0.8500010617865492,-1.3796909510344546,-1.6818249210321812,0
-0.8020061741232901,-0.6393760835488623,-0.8520321586838454,-0.750407917432707,-0.922650503650553,-0.439278417370698,-0.46204609861235896,-0.7781339295111771,-0.8334356172521019,-0.825141811593227,-1.0385945844790807,0
-0.7098204054154219,-0.6499222774492731,-0.7184168558931769,-0.6842741895991776,-1.168255481957605,-0.5274997633719163,-0.43164856050622213,-0.7498255884320912,-0.6670692496582227,-1.2965807860850032,-1.6534796762198838,0
-0.4966693215856862,-0.602563243714967,-0.5194570823463857,-0.39320594963750644,-1.3155107702441091,-0.6785649506411288,-0.330519040377536,-0.5322396296334421,-0.6455821874196569,-1.6817322093732197,-2.1989510822861065,0
-0.3170894210818926,-0.5286307351734365,-0.24015210350377755,-0.045705222610310174,-1.1314699227845142,-0.6990893135088441,-0.04951119816914381,-0.31499894379887294,-0.6844552738789226,-1.2492184240312647,-1.8029787261253358,0
-0.22659257364392144,-0.49796394707286606,-0.03748850103149214,0.12250826961889547,-1.1932141513946448,-0.6867101698768572,0.09044897713957466,-0.20489441144972595,-0.605878577064262,-1.358463089374848,-1.321894264978773,0
-0.17666566393854294,-0.6060904786152013,0.038703061901371405,0.23989336886658535,-1.164514605041731,-0.6502812574279014,0.19148757088195412,-0.13937172467740527,-0.6824443278404785,-1.2539592461617377,-1.777114801659176,0
-0.06591201068205975,-0.7045558653752775,0.06082354403845327,0.3531289356966091,-1.056644895689375,-0.7951226412216442,0.3929574295692679,-0.19590968887843999,-0.6552840310867352,-1.1763694315078315,-1.526595893348125,0
0.031125724453283612,-0.6532909610176222,0.13000027486164,0.4149865313150686,-0.7426020908278576,-0.7376265823778283,0.250881573884343,-0.04995990894788098,-0.407045937719627,-0.7810979097550906,-1.3592785707833819,0
-0.24658126857113938,-0.7806677162924642,0.16510074709759648,0.3254591282592706,-0.9511433238904029,-0.8402131523957632,0.2216240333391517,-0.20436452262140084,-0.41806195132041124,-1.6762693360680858,-2.0990416292971306,0
-0.2221616700836996,-0.78779937106797,-0.025246970109040964,0.22985757495565007,-1.1146643970455086,-0.8672829888465513,0.2559035486834072,-0.33304211755642504,-0.5547838185791194,-1.3610461776507692,-2.0724169388757314,0
-0.25921216371021555,-0.9030250110249867,-0.1861996744051778,0.07630262725657597,-1.108096910086648,-0.870624585859655,-0.009221533249768765,-0.3842343270431676,-0.5339269750465305,-1.4412798298756972,-1.4325491930398588,0
-0.3529594776492939,-0.8716832811511357,-0.28770141388855636,-0.06325450957219271,-1.1570163251330718,-0.9255770251827719,0.19193458196778435,-0.6275447532681787,-0.7772877316994852,-1.406718902549088,-1.895395409367095,0
-0.5405059704874899,-0.8776235415847429,-0.6825008065337973,-0.43303047431466135,-1.0483875703782102,-0.8695573313348152,-0.20180769070161692,-0.8006610227202869,-0.8729246061741883,-1.4063645558435878,-1.3397689763915326,0
-0.573975412913032,-0.9749184040777081,-0.8152427322286164,-0.49114610424523436,-0.7967217192063245,-0.8999002649790452,-0.1518781124152475,-0.9364283988792456,-1.0722612716889093,-1.0553625867222092,-1.1892046180696025,0
-0.6732476306745034,-0.8069056336724625,-0.8895962051587928,-0.6255959335032326,-0.9475016587635293,-0.8655773531236247,-0.21854685097368273,-1.019320437018887,-0.947986383440671,-1.2801363931029448,-1.4543598090938108,0
-0.6973873370763926,-0.7254390202203602,-0.9212596624858257,-0.6638231224714353,-1.0347659485852037,-0.858637867506642,-0.2222664492058995,-1.0272885403783085,-0.9707828167333253,-1.506523558049891,-1.5897908728520072,0
-0.4526451460464969,-0.8010795753863159,-0.8921812324834659,-0.47404094136808994,-1.0952816184534944,-0.8716136377462754,-0.023587964224457022,-0.997832790529712,-0.8292634579375504,-1.4355896823778227,-1.4394021974866702,0
-0.3445435754701067,-0.759670814473287,-0.8850534072130521,-0.468753031928068,-1.2131455587919229,-0.8746997331845411,0.14501503999950494,-1.030916021675755,-0.9593644565800247,-1.4822763695022012,-2.058734388575746,0
-0.3695410656476501,-0.5970089806810728,-0.6668242682600143,-0.32496553204032685,-1.145732300922762,-0.7974149425200499,0.28310380071450886,-0.8888734941438138,-0.9703828507441702,-1.357353593062273,-1.713678649069774,0
-0.17514888342684076,-0.5937808761166062,-0.34810304656755425,0.00987894620024213,-0.9685544142859732,-0.7619928200902218,0.5796494827728913,-0.6994325258361151,-0.7882027398424503,-1.2043440183990672,-0.965407876009062,0
-0.09149067074719637,-0.5691664972900113,-0.2529486686337358,0.16502439384443643,-1.0582908839529122,-0.7174237445449092,0.7219963994787922,-0.5936627469430481,-0.7373917527715254,-1.3966779296026441,-1.672814547472324,0
-0.15645414261494597,-0.5999262568299552,0.05911573591212821,0.2206172161117839,-0.9536347677822625,-0.7610203785622397,0.7389777335538164,-0.49668193143645334,-0.6884435186172597,-1.3803949208075164,-1.8530550076731709,0
-0.22650466246028372,-0.6055024390820762,0.17177543179043064,0.286426920936118,-0.9339173547260176,-0.7711243501340597,0.7590793352828357,-0.44028245334269733,-0.7280352689978807,-1.5867241820702738,-1.5954932242260245,0
0.12656796252521377,-0.6125366435430427,0.3636325761661758,0.4966041616574387,-1.085023393129229,-0.8251629822125588,0.9560723696143603,-0.2723363009490607,-0.5057419209945775,-1.5131964041703336,-2.240209978901002,0
-0.05990858098430794,-0.6573110374421725,0.4542989743936766,0.5620779700519444,-1.047236304608201,-0.8245569751662142,0.7510847591611369,-0.14674500923583103,-0.5050048876808457,-1.301017050090347,-1.906582710885254,0
-0.13002106794762816,-0.7259392485249025,0.4866139575157598,0.5604414718703624,-0.8967742365130067,-0.820105538625201,0.7352829106745508,-0.161712255498596,-0.5528939923151993,-1.1432987442825775,-1.051913348199885,0
-0.0904848450309917,-0.6648357778294132,0.2982502023789321,0.4353310975636358,-0.9777993483085715,-0.7330204159422211,0.5371802193733957,-0.13049118041189242,-0.5849282378013811,-1.513136308669297,-1.7330660418207962,0
-0.17234385839484379,-0.6275281328139423,0.33754869838379414,0.395466608432031,-0.8182003512893512,-0.7091208494749177,0.26388907586965143,-0.06735798434310819,-0.3561263696310251,-1.0733452525764282,-1.1595279719238125,0
-0.169430454632381,-0.7612603549537793,0.4108771501724628,0.3639152070470516,-1.0289812542050696,-0.861151140269775,0.5465588009298026,-0.2722954708861,-0.40387208446488587,-1.2842134548860926,-1.3237301996939537,0
-0.23610218579299364,-0.8075636931954916,0.07557364925089156,0.22411530957413212,-1.1812051620416049,-0.8523831780421102,0.38401202796224926,-0.4099066500456281,-0.4420277301276074,-1.616689653062965,-2.1445814978167346,0
-0.5668701725694322,-0.9107111541290553,-0.29105034417787534,-0.23867925593943193,-1.055657999347849,-0.8094027370842714,-0.20089317000973883,-0.5804259546529461,-0.6483261918890226,-1.1864873723632186,-1.7929638547887228,0
-0.5866039036791523,-0.9433318423488611,-0.38755320552536243,-0.35768195739565495,-1.1392939705481606,-0.8313553285836003,-0.29545761724527403,-0.647971354277782,-0.7003071988993305,-1.294760099643021,-1.5257200675531257,0
-0.6933002760941783,-0.8615812548520023,-0.6941641559445538,-0.5700033706148313,-1.1289270367278028,-0.7001490233084381,-0.24320379767772235,-0.862825110337112,-0.950727409458106,-1.050147269198593,-1.364651140405807,0
-0.8187109083744776,-0.8493191545157925,-0.8699842322833582,-0.8305545685023343,-1.1262519137694993,-0.7801859647952268,-0.4290056551867369,-1.0075349774920725,-1.033310390358083,-1.3798303453940732,-1.7867159336425442,0
-0.5869325715711063,-0.6809818987352576,-0.7766243146506147,-0.6194816924658548,-0.6230379850376015,-0.6743507870180983,-0.28122785126036853,-0.8365224937535843,-0.8185666960880656,-0.2017536255810721,-0.9083215635765826,0
-0.8973461858928674,-0.6916622574009275,-0.9132238437440587,-0.8801939909491758,-1.2098382106854935,-0.7281424343646085,-0.19295045397677893,-1.2020277795321541,-1.127921016618402,-1.741350351054334,-1.9027934996745413,0
-0.9242609336746621,-0.6558463252759537,-0.8267567487148993,-0.943019704534264,-1.0977103866787272,-0.6176675111570301,-0.2510674170117709,-1.1090620225949623,-1.0948152079845237,-1.3794530583849898,-1.6154737813799387,0
-0.9080025394836565,-0.6020765147378963,-0.7267900605565246,-0.8295681334022756,-1.202917283656384,-0.6618909362988684,-0.22050606830888952,-1.0289862331183697,-1.0015441382130383,-1.5233192669777862,-1.8147624798335629,0
-0.8446460181522422,-0.4111529316064236,-0.5622938266727253,-0.6471435882818576,-1.1506521931606923,-0.488931643960395,0.07756495961754759,-0.9185906491136837,-0.9507317800919314,-1.470921850797309,-1.9119660280939401,0
-0.7136934840030681,-0.4110872982669204,-0.23102652273572058,-0.3460057330750492,-0.9092852279719779,-0.613227408007595,0.16357375708247338,-0.6867594977411084,-0.7778922513393045,-1.2310635299699761,-1.6846707625858277,0
-0.6878098569134807,-0.3093698047102548,-0.017109871053917862,-0.3186953690058688,-0.9532067435990259,-0.4344928318756684,0.2168105415905895,-0.5327371954113609,-0.7273335090959173,-1.263727975080865,-1.2834317407169284,0
-0.6334929604372415,-0.254069030486804,0.15581393274230956,-0.12045394961298128,-0.9199220562543075,-0.41590768624093777,0.2860287045947917,-0.40977819304093405,-0.46751388515718634,-1.3259912586177933,-1.1990137642433785,0
-0.5602625619179344,-0.23779627853499716,0.0766316095565377,-0.040106189319279374,-0.9808982447000631,-0.29012462168659703,0.11440270506120205,-0.25685872044164637,-0.3886006804547143,-0.9316414093888301,-1.0478054421186773,0
-0.5516937113821169,-0.40734564756441305,0.21305333899089332,-0.09410585380344144,-0.9959462077571509,-0.4126872311888413,0.026998790690432085,-0.24290487453965173,-0.43580080685333406,-1.4080936476641588,-1.412273182964373,0
-0.4922595826676351,-0.3303770548318851,0.3022851194276302,0.033103357206861396,-1.035104211559957,-0.3976526319273584,-0.03012141542319584,-0.05291787276820964,-0.48465157362169536,-1.5237384593050256,-2.1090688313087633,0
-0.5713963247709574,-0.49368756438408024,0.11549438937869047,-0.20667863408049045,-1.0937229903584313,-0.45492837741878034,-0.3033124528228226,-0.17473706633882102,-0.6062895739855936,-1.3315139413660642,-1.711910934495217,0
-0.4426161208543962,-0.5259059505557149,0.18471709076827927,-0.054685834910816786,-1.1800594210154773,-0.4028048101459124,-0.3567603371932224,-0.03892327439646695,-0.4825477033630832,-1.354693256369963,-1.2876512238486288,0
-0.5656977931630454,-0.48107066031483847,0.1091711625858762,-0.1592447978551515,-1.0308053770398944,-0.32089259119510233,-0.19059565253053087,-0.17765716361722816,-0.5337380108603668,-1.349918354205877,-1.4132201227807462,0
-0.6742150436113259,-0.5928292421737141,-0.32902894215174006,-0.43246463122791856,-1.1559548322824138,-0.5288393193323946,-0.5558320387952819,-0.3967552052468717,-0.6191662280064453,-1.4365379850483255,-1.5730721725471273,0
-0.692818691158554,-0.6862593399156136,-0.38724608764527013,-0.4319811362064516,-1.277000977684268,-0.475540734316148,-0.5920011380884065,-0.45332018068139435,-0.47426301657469744,-1.180176889486034,-1.63879673237125,0
-0.8406529901457195,-0.5288884930140493,-0.6133974948537461,-0.6896933375257923,-1.4005066402225583,-0.4978200817547943,-0.4911589818034795,-0.6917110024479867,-0.6042258299702786,-1.5973057121034666,-2.159896155040975,0
-0.8859147839035965,-0.6902123045553851,-0.8932189994537841,-0.8950045199512296,-1.1931397331963773,-0.5328888408913592,-0.5636581361319355,-0.8875219959900216,-0.7877875086885918,-1.3038444863217473,-1.9664678599315242,0
-0.9642822640858378,-0.6237153271523025,-1.1147975685263554,-1.0099305342288565,-1.2647395529058216,-0.44367690861240455,-0.47192044747173506,-1.0506487551536798,-0.8539120121704039,-1.3580567816056113,-1.7539560369667364,0
-1.0463502335717045,-0.6398626059016395,-1.289350986705305,-1.2166796094149313,-1.306229608821803,-0.42970447652912425,-0.4930212223490087,-1.1879534420421545,-1.1596359821903208,-1.3494953630752153,-1.2955629411646101,0
-0.850730298129373,-0.6470354574821306,-1.0577495865944184,-0.9966070313136735,-0.8724422177903205,-0.40254396993729247,-0.49600077454804076,-0.9526810276562119,-0.865225612892656,-0.9006458582375052,-1.0188101178551836,0
-0.9621404592117759,-0.6032144191135055,-1.2532949181195487,-1.116260546315399,-1.2818863268207046,-0.39729106490212224,-0.4610513289412863,-1.1136069791901038,-0.9504682393940415,-1.526147169211654,-1.3283126160587104,0
-0.9461509922977543,-0.5700979455975664,-1.04700127063922,-1.0669094461559003,-1.3364588208662542,-0.3809637742454405,-0.4134100412034183,-1.0041916902106582,-0.9844328946674513,-1.57570749566166,-1.9734833314855014,0
-0.9394789918404526,-0.5555120275831694,-0.9817507912555661,-1.09660264522072,-1.2533245228169847,-0.44547698620484677,-0.4585584921628583,-0.9726326865304298,-1.0776349442542972,-1.4616666592582581,-1.6889538945634222,0
-0.7714420545650699,-0.54017139856497,-0.5637096515549966,-0.6986822755906056,-0.9085179895546152,-0.5216793877141179,-0.3689031940732059,-0.657757618426423,-0.8982674551151654,-1.5002809478262535,-1.6977649630046208,0
-0.6441141922425425,-0.48927585275053753,-0.44743297608605476,-0.5546229995749223,-1.1139448575299669,-0.33489477198319734,-0.39421914699087207,-0.4586818496777447,-0.752495035245113,-1.135332451785589,-1.2795230594154434,0
-0.6146663494427325,-0.5476255338735693,-0.2536332364722232,-0.4933744088485367,-1.0622606387613094,-0.2882273481713159,-0.2937006121109157,-0.41428721120279505,-0.6794636780930196,-1.1396560478220188,-1.5857029272926628,0
-0.37736238356547175,-0.40980054546920663,0.0651305018815676,-0.0809791049229647,-0.4501510487596676,-0.4550053043952827,-0.21504040162023175,-0.11736934525848666,-0.4897935069732116,-0.4664273161732352,-1.115672828546177,0
-0.46168472559874973,-0.5980363693691083,0.18818296812393093,-0.09783730906401715,-0.9191857064822112,-0.5862200717718958,-0.28291337906411057,-0.1717741389744695,-0.3815251344169823,-1.4073447554861354,-1.7486069632349341,0
-0.3883477125456398,-0.6719630682828002,0.12529394538788274,-0.06737281236722989,-0.990947681524946,-0.5311103159565427,-0.35598233128497625,-0.12095356357201727,-0.38872574817773276,-1.4665034128858065,-1.7973827888735734,0
-0.40589229772680563,-0.6272457479413057,0.1100013281954657,-0.06697154814656257,-0.8572196027718679,-0.52522767905988,-0.23440566282301242,-0.13729870324437116,-0.5401395139252341,-1.5543609054340075,-1.6257246093384148,0
-0.38420476696207384,-0.7718548151773533,0.1066210811065209,0.03468554138915388,-0.9958210505205214,-0.6787941376849794,-0.17712748348938254,-0.1736753143713544,-0.5146347721050458,-1.7229202663572243,-2.3205858085279445,0
-0.5363285136232493,-0.8273335102119942,-0.01574178369809696,-0.18533935125290626,-1.0652007352837496,-0.7672104182175314,-0.21640661619352453,-0.38323193404544215,-0.7076003745184217,-1.280922242137361,-1.6304183129427152,0
-0.5524670428697172,-0.8709180415562205,-0.2603482935481014,-0.326729010169657,-1.0013837568587396,-0.731819812206933,-0.2494215145547267,-0.5313075374644061,-0.7765439699515068,-1.128373423161403,-1.4523559627778795,0
-0.4067281969522817,-0.9180878583382797,-0.3143380532559036,-0.18183406150251205,-0.8886516454610459,-0.7470506055260747,-0.34534050160534435,-0.4125258653224499,-0.5885016333851484,-0.9672286601443902,-1.5719462263401456,0
-0.714623490322219,-0.8979508385054235,-0.36644651951322066,-0.4886991925339395,-0.7728357611580694,-0.6947448062312386,-0.13068987927304876,-0.835296368572561,-0.6816459258216618,-1.031564996746275,-0.9944212510596356,0
-0.7001312297772997,-0.9442235978299273,-0.7011918853402926,-0.5856433296122558,-0.9871445033890446,-0.8020907852173025,-0.3591888989235478,-0.9093379659126888,-0.6652791684065618,-1.421969825368562,-1.5972653955526013,0
-0.7877178535058156,-0.9067612306903385,-0.9790080468748803,-0.8315808780777745,-1.2575313519644011,-0.8269322028165742,-0.5172561660294247,-1.0477231364710848,-0.8308947662070011,-1.6542331058569493,-2.279640037508119,0
-0.837811064532953,-0.844321899716827,-1.0530352399938216,-0.9027063960211652,-1.166675772254888,-0.8112349544186471,-0.5371923736051758,-1.084592473485489,-0.9440277226392453,-1.3259771989731874,-1.8037959844458407,0
-0.7320521757049526,-0.8802492603223969,-0.914703764220875,-0.6945321727054915,-1.2022479958037278,-0.8631153822492965,-0.4663485044124254,-0.9522483484439063,-0.8732840917672279,-1.4082524098911413,-1.7356455207868935,0
-0.798761442130741,-0.8369358744256373,-0.9910922597334277,-0.8228617908031759,-1.1837341059727722,-0.8045684364556865,-0.5505737558433441,-0.9570989151347304,-1.0191225000770106,-1.4140028634993718,-1.7028168981143335,0
-0.782933594791032,-0.7229956630734519,-0.6715024359806012,-0.6483065476652345,-1.0684568901913272,-0.769601800414979,-0.38579787874918237,-0.8296481104996882,-0.9078068109381842,-1.2433105966438465,-1.2765738579368937,0
-0.5957893592782035,-0.6388628438894821,-0.4511003126856139,-0.4488632979765946,-1.0121272448392846,-0.8139313194201385,-0.25455949279734524,-0.686829613924413,-0.660745999273794,-1.1168441043239383,-1.517383259707754,0
-0.5657233349337575,-0.5804412376606404,-0.2547526050282757,-0.265218531013712,-1.0355447496895007,-0.6999591523458257,0.0177049516699037,-0.614739746111522,-0.5612040842976788,-1.6401634551016675,-2.1097381196803418,0
