ch2,ch3,ch4,ch6,ch7,ch8,cA5,cD5,cD4,cD3,cD2,label
-0.709965395521459,-1.2242657822827963,-0.3190035456858879,-0.7360932030770592,-0.7194500926526187,-1.14841546469549,-1.0962710966326135,-0.942161215258927,-0.7958797488058299,-0.8235874664777291,-0.6500250098966023,0
-0.775157742013282,-1.3292476925282117,-0.20699623582312301,-0.5169359379774385,-0.7935714497538785,-1.13823565028655,-1.1537856720690505,-0.7436746108075132,-0.8131764122783731,-1.1587156211707115,-0.8423557856922559,0
-0.9884274587960573,-0.9967415284088622,0.04257616278606779,-0.5895666450574003,-0.944662520637045,-1.1323327089364417,-1.115076280438059,-0.777149180633917,-0.6937739661313991,-0.9955012236851861,-0.49266912730188606,0
-0.8427311815299078,-0.7754896843255684,-0.18070119279154656,-0.53369932431666,-0.950729454318255,-0.8350702843839497,-0.8384484714376432,-0.7497302921846869,-0.8022953101810497,-1.216300718149673,-1.822805576118956,0
-0.6406481535031627,-1.0191867720026375,-0.19696125791690874,-0.4362687579324501,-0.728798378513803,-0.6761369699161403,-0.7448243185161185,-0.7488155353766667,-0.736163951916926,-0.5652789798448938,-0.40634893378743675,0
-0.7267300021886632,-0.5266933676230332,-0.06051683927351684,-0.39089204167033076,-0.5775364058077921,-0.34909758708824573,-0.3550617199304025,-0.7264523487443454,-0.7510796988616631,-0.7078792284398375,-1.4161674744928332,0
-0.7891258731880612,-0.5295985861716248,-0.2240215868586836,-0.6919461712020285,-0.5972540293627732,-0.4296202158922179,-0.5705973960257892,-0.9094973279042109,-0.8424626923861599,-0.4167852285762867,0.3686717166426459,0
-0.7133110776416394,-0.5250254268921044,-0.02734831994252467,-0.6846254213402342,-0.6399584299010611,-0.3155735566036427,-0.37384280809535614,-0.7843991069839944,-1.1242932802495145,-1.6171202005961676,-1.6194129505180173,0
-0.5877458236254047,-0.5055893197360347,0.3754912515626215,-0.4201259324258289,-0.4387419032653289,-0.1472690033382964,-0.2244455672563137,-0.4899924617524523,-0.9192978827325573,-0.6686866997978259,-1.1737348203791564,0
-0.6216149539194699,-0.45266656742026257,0.29878619562241376,-0.6621613998964547,-0.2436769036229878,-0.01856934955369065,-0.28042674946897794,-0.5337437748722025,-0.9498290917755413,-0.843881609229123,-1.0578076630654445,0
-0.7113214911369573,-0.41125503933575835,-0.10756124302438666,-0.4676129289451758,-0.25007162720177856,-0.07596127109700566,-0.3282405734091906,-0.6439228037688918,-0.9496575093702331,-0.36843546008241146,0.26641155766708247,0
-0.6611616016695373,-0.6029973171262769,0.09706450594310968,-0.631074901562443,-0.3757535290042511,-0.21679352613538866,-0.39795995223624847,-0.7027608412583393,-0.6785105335165603,-0.8787520262505384,-1.1628184190194717,0
-0.5393676329608715,-0.3525489696619025,0.6524282456512271,-0.5628365068491497,0.19325298473588093,0.12617615290898468,-0.05281518439101778,-0.3863415595047055,-0.6696559535518964,-0.842406301300831,-0.7078646917231528,0
-0.4282045863735955,-0.22939394505795938,-0.024021230349668587,-0.723929457580316,0.19772545506786737,0.04445505175628245,-0.14059987406239402,-0.5423118567035478,-0.9123643252484215,-0.9666693878368667,-1.4982786733223055,0
-0.6588717249767208,-0.5440917851139823,-0.33783718667131013,-0.8599906871986881,-0.19621227553425083,0.04098228885957033,-0.24177917170702604,-0.9815394404733633,-1.1505680681836017,-1.178730203963431,-0.5491853721253824,0
-0.5403683736082041,-0.306775575680064,-0.16034857598653224,-0.5403726850720573,-0.3069606779079364,0.3049283236981584,-0.11636349512543642,-0.6449707910586635,-0.3835287117387672,-1.190015731264933,-0.9423051340429155,0
-0.9140892410123701,-0.4458836720973977,-0.07700641020124595,-0.5754408416153817,-0.5501773322358952,0.19695668317551074,-0.23042888756982022,-0.8301153666035698,-0.9236517448745022,-0.4287986770059271,-1.043718402709936,0
-0.6890619496487841,-0.522184550251652,0.2472500027251669,0.13991961275358286,-0.9016100626530718,0.07921373315655772,-0.18544103775219928,-0.23531040246948928,-0.7279270865657314,-0.4989128282127441,-1.1387747757143005,0
-0.8082684159313005,-0.5576033488000597,0.5321433226872387,0.07980127532432037,-0.7922392413858305,0.012971992386537953,-0.3592949826813119,-0.09698276946032973,-0.4972896504044724,-1.0990932511030143,-0.4278208349418843,0
-0.4774395432349384,-0.5400503868098814,0.5570491545281071,0.4580593771423933,-0.8174114738364799,0.33972666274096663,-0.054244486849056424,0.18090286301045466,-0.18802821180455795,-1.2383588309750064,-0.9530997067035449,0
-0.30882081258535,-0.27824854038695085,0.21118925835488256,0.5508916643284208,-0.16937249971863277,0.3670638860002929,0.2945246045566104,-0.02026630012118395,-0.07307864502264282,-0.7712794301169881,-0.5851777107796254,0
-0.2405048583918368,-0.5017324835384681,0.9283132752672479,1.0650084167122176,-0.9147938678402104,0.0550964372306224,-0.04394200076825633,0.8076163138406914,-0.06854911193673405,-1.0544376575623828,-1.9864610416445665,0
-0.17055253109038596,-0.5973917078281095,0.7935159228149546,1.025035303850926,-0.6214467265946099,0.0011563991132643465,0.13016450297470872,0.4990635842375763,0.14846434830219607,-0.6861000531343796,-1.0242095317746351,0
-0.5674377453746623,-0.48270828356844964,0.4290202800559477,0.5602780663294259,-1.1373021198189737,-0.04010676387722868,0.014477284640378226,-0.04606914100510174,-0.38825009664807286,-1.079198436292828,-1.540438477027937,0
-0.6580445463317283,-0.785824143615847,-0.09984318082106794,0.257355619538864,-1.0284697281868072,0.12058404877567343,-0.23408528350468671,-0.4026620833547238,-0.36108768730795116,-0.33534540763253334,-0.2388025594164205,0
-0.013844805212071796,-0.634711387461167,0.27486046713828594,0.8445927729843431,-0.9829428636971402,0.16519941740005503,-0.3334231296802425,0.7161382678313877,0.25475487043506406,-1.2223400401546074,-1.5281583801134113,0
-0.3853335611384507,-0.556306811885786,0.7014773896317024,0.5792346168295822,-1.3569887808539989,0.3728045944070037,-0.22683459734791786,0.44794832054388395,0.1959795733556312,-1.04445554550793,-1.320058259427553,0
-0.38673209849529205,-0.5128569280738322,0.42224702312504436,0.46402521051085066,-0.8639669569338978,0.625698315707556,-0.051820735416320145,0.19894842610021032,-0.01215487312009566,0.10385819910077308,-0.34151443851012325,0
-0.17447232144740896,-0.3482456410927984,0.06897448478227791,0.3453683359768465,-0.7721311814286501,0.9134766095674045,0.10924414107101375,0.15323148851387225,-0.2821494668794683,0.3641983070815534,-0.09016241115928467,0
-0.49671084086595146,-0.17726659057874974,-0.20127373351651137,-0.23218810665944692,-0.9567625248174392,0.6330722311794833,0.053343061623555094,-0.4372217062157149,-0.6421072200372276,-0.8004055490800814,-1.4997049829427724,0
-0.01993019361638268,-0.48893635788087436,-0.17494171379405243,0.016764557414836612,-0.49221172194683876,0.6241610219745007,0.36099155431289215,-0.3816035952628997,-0.6472151732696946,-1.1670582842660626,-0.8103774452926218,0
-0.32496573535513024,-0.39486562791317864,0.051351264700770685,0.10224904121401096,-1.0861057606891755,0.710219215989803,0.43527937417557916,-0.507027209154629,-0.7124668115123308,-0.8128058010878064,-1.154138468015517,0
-0.34026549398345063,-0.49294445877178145,0.12990142258873327,-0.10146489312535574,-0.8494931833540051,0.5729917884911782,0.29794141991193557,-0.5639808692222695,-0.7139073098827922,-0.8092187810626567,-0.8223353482223795,0
-0.601813567570006,-0.22971208616048888,0.09269838011571645,-0.20793318966415145,-0.8070149528405488,0.6094962969458029,0.26459965541938224,-0.6726016824699899,-0.6323319867257983,-0.385798602238223,-1.0612581324656858,0
-0.5199799144467606,-0.10128899911296975,-0.07087251193695751,-0.2660177713732811,-0.6567623876413697,1.0872212426969172,0.694259862074255,-0.9497649516715962,-0.7452083546219304,-0.7307437708167313,-0.5460358678496426,0
0.3115169729995105,-0.6573299705944976,0.31144609521830324,0.2741247656118985,-0.4553934015847455,0.7669096378599022,1.114219039574407,-0.7159737522119217,-0.6495761435229354,-1.1240370646311377,-1.9102427190955236,0
0.2562586252233164,-0.6556567847414217,-0.10499714366314156,0.21143964357312328,-0.4089691358426407,0.7087148202112362,1.070724055281288,-0.9077367039329083,-0.9883645164594397,-1.228237013918723,-1.5393570194809607,0
-0.07333474334349258,-0.5359036141853097,-0.07168885382749869,0.2538491694508934,-0.8222336814032768,0.6662693499140953,1.0090105806692367,-1.0698241071044756,-1.0116152481307938,-0.6800630515416435,-1.58474299530048,0
-0.16760902911733352,-0.6702688493155785,-0.2856440687050048,-0.056613538735712024,-0.562017350097526,0.18560791146559844,0.2512532696050922,-0.7017177016230112,-1.189962880458199,-0.6188338970702523,-0.5745863390239623,0
-0.6349872892844213,-0.9937479370606698,-0.5868146308186836,-0.6019719847219901,-0.80053718994833,-0.1567628055104857,-0.4109382541346758,-1.0670834514747458,-1.072824702075975,-0.8262712851289138,-1.3287109917121351,0
-0.527350796566374,-0.8612017345492519,-0.2605511438021102,-0.17406963073945245,-0.7911334170524092,-0.06460343777709872,-0.17712671562083862,-0.7022855346379265,-0.9953763674885642,-1.1483079380348644,-1.5936939367166951,0
-0.5791204002002049,-1.1900948540038072,0.037950527176515675,-0.22036459023945654,-0.7155114474412286,-0.4750080130178688,-0.5914599563418439,-0.5329065420953065,-0.7088766155189408,-1.3032733146080797,-1.3062804712290643,0
-0.5326654287268806,-1.6379440160563825,-0.17314873982090132,-0.1945961312358129,-0.6293848944005014,-0.528874150637684,-0.6390131697560392,-0.7019590654839241,-1.024320454961094,-0.5498984860538465,-0.4196227011644759,0
-0.7789073702628694,-1.1961316772399324,-0.21450929538206165,-0.5277990314836484,-0.787293202831548,-0.41102154200272234,-0.9484598727290575,-0.6806613164713008,-0.2951634839338492,-1.2321785433378687,-1.4166074631720802,0
-0.7699668045996813,-1.4962614051970027,-0.3120884172731345,-0.657029643149916,-0.6560919794821226,-0.6190440197275497,-1.1360203971158247,-0.7820910920063213,-0.7505474415674624,-0.653561047157424,-0.6821273266408053,0
-0.7552380924370378,-1.6803643493606857,-0.4384603807008353,-0.6940038646052031,-0.7791827322817958,-0.9729605440211853,-1.3988927580615558,-0.7886408041602605,-0.7424509157226344,-1.0642430729627206,-1.5497086453639015,0
-0.8788362265294973,-1.6544148794522675,-0.16210753435562328,-0.5204186416360047,-0.5503003620619967,-1.0490131672094876,-1.5216360534026516,-0.6941492035831756,-0.3661914677132783,0.1111015874202333,0.1082356950526977,0
-0.7407649250991921,-1.9433141590286958,-0.6436365893223552,-0.7341577727460302,-0.7433218204938151,-1.3440310679599252,-1.5719148025904819,-0.982483809786693,-0.8236876224788986,-0.7012686496847894,-0.7455306227851662,0
-0.9983444342356428,-1.6350273793732741,-0.7346908064016623,-1.0091187997625888,-0.7456775638773726,-1.3926039870688036,-1.5449843854149772,-1.259112821400323,-0.7738665273209054,-1.6691002689587693,-1.0540224222820036,0
-0.8688106416784782,-1.5408153246834169,-0.7305203847367956,-0.9323579332831965,-0.6244623095482139,-1.3363685172858135,-1.4890232416005926,-1.0161637937894958,-1.1748886924192263,-1.6981537610122217,-1.9579652961271905,0
-0.7441803077523448,-1.604007291121466,-0.38596966436786323,-0.6995942513545077,-0.5431722559742271,-1.3277133248581368,-1.3964236110451709,-0.846426582242523,-0.8958224057997665,-0.9404030650446672,-0.6407323812015767,0
-0.9540120938952664,-1.1978880968392458,-0.5586059491402954,-0.8987572449359339,-0.9185486616282229,-1.137250655827223,-1.4260845674609623,-0.9946415476207683,-0.6986044336377717,-1.0602191405188601,-1.2662711954300243,0
-0.8358448311980707,-0.8792766675205439,-0.15574263939308677,-0.553408582030984,-0.6200169438822987,-0.9132982585967612,-1.1422571667997115,-0.622378602124534,-0.6528774056715312,-0.451590769015325,0.43340889820409945,0
-0.8616040061152614,-0.7528600064655085,-0.6412495218667351,-0.9037891692823619,-0.9310921454502505,-0.9393811352256332,-1.1687784111026647,-0.8954122884593269,-0.8485857981508341,-1.450468605924617,-1.7305201664865395,0
-0.8490199807918426,-0.9319822423724436,-0.4837803251948842,-0.8398526311691416,-0.7600319941133586,-0.9523949325082596,-1.1975850867045277,-0.8449981385511878,-0.9423237986984517,-0.8875692244494316,-1.1841866229821223,0
-1.112867838481034,-0.7129334704006973,-0.6722557973865663,-1.096203226869541,-1.0213784265396622,-0.7511253953863662,-1.2439332589867036,-1.0474069718413954,-0.8075006957525054,-1.2998504130674675,-1.5325996649940006,0
-1.126583758070949,-0.7325211244005579,-0.27211805285585855,-0.5053760651083922,-0.8543277027391781,-0.8748201678907662,-1.0472409496081718,-0.9460001063004899,-0.19299332041406925,0.19717389312286024,0.05701996774612102,0
-1.2495069880685572,-0.9024732675603755,-0.5537692773809135,-1.0087729295891894,-1.2008960201701133,-0.9173581870941788,-1.0951705706669597,-1.3479295488259493,-0.8323916332315985,-1.0334373253790197,-1.6090337174195268,0
-0.9217501413720047,-1.1597332414471897,-0.1011999082498688,-0.3637735704654164,-1.2197821730326122,-0.9246397006189316,-1.2442609210851319,-0.5993128936950474,-0.2533109405866636,-0.8988316871040655,-1.1438862117626445,0
-0.8040151918123063,-0.9611375670995566,-0.368076279821503,-0.4291566331788816,-0.9938011702605273,-0.6931367528472151,-1.0424580625982072,-0.5987487412926078,-0.6409841351465013,-1.0895667449468498,-1.358475423338621,0
-0.7023071276747391,-0.9038852230511123,-0.5765865348845948,-0.32227040184389766,-0.9710891238569841,-0.5442235481581974,-0.8064635889407088,-0.7745694727576237,-0.31801113785694585,-0.8120203160856012,-0.28774140292138844,0
-0.5950709275231014,-0.9790368335963664,-0.5987755802685747,-0.13196276708228083,-1.0648426799510555,-0.5994942993550247,-0.5717686658699159,-0.8465127438974424,-0.4227308784808068,-1.0241143491742166,-0.2658493063894246,0
-0.6282886261047134,-1.0585945535715655,-0.3849834010133229,-0.050293213684184546,-0.854436999539201,-0.5336542188474289,-0.7890341592304198,-0.6098487964858195,-0.04059668168809799,0.06508935254094082,-0.2563159973241245,0
-0.7955228112097583,-0.9822184074128822,-0.4161770470994108,-0.13894921608753635,-1.18910601472857,-0.4063211922323869,-0.5533029363185643,-0.9270682281803051,-0.1049758637907197,-0.5773270689449543,-0.7579035937787624,0
-0.5488680890299945,-0.9790448300080907,-0.8090271089811957,-0.37135635686448004,-0.6594164113454967,-0.39313451134129956,-0.26363218356195495,-1.225550340631443,-0.7985550518459794,-1.0177646854367186,-0.7127319381670869,0
-0.4655295064912451,-0.9617926194722647,-0.3204510504804547,0.013956856291819182,-1.0905672047087602,-0.31807052147368436,-0.2581761093012737,-0.7153629895517183,-0.7349459290257555,-0.6576556770975834,-0.8754891145652666,0
-0.09569269545471776,-0.7476868457083193,-0.24972880822631457,0.6947759006257395,-1.2089262233688391,0.10167565987128849,0.6930815875977773,-0.8217836433701662,-0.42053897687694447,-1.02026826682714,-0.5536291655651656,0
-0.41906213706089707,-0.5555097092273759,-0.28728118829081084,0.12723065065622605,-1.1799936851561155,0.18788008953085955,0.3342703865859641,-0.8576745491523985,-0.6932228607817398,-1.3389321207980822,-1.8403359976189186,0
-0.13633921354364667,-0.5214048032513959,-0.308950287680719,0.424285540300804,-0.6322308919685938,0.32607064509510436,0.80810080517641,-0.9532087463576561,-0.8079983808629951,-0.8717652852942619,-0.6094429522849055,0
-0.2494036134738472,-0.523924912476632,0.21045851452959005,0.501382795818493,-0.5429126214156147,0.23837027697257906,0.6596775950482889,-0.6358325556030121,-0.32309938457021986,-0.6150192616462103,-1.4571605538172094,0
-0.444774852750959,-0.19360656682359983,-0.3115130652760871,0.5682411105269264,-0.9368274113605846,0.8242635309317853,1.1235933774714797,-1.1904054801716681,-0.9357906161861121,-0.4491265740232248,0.7987514519883497,0
-0.3385516491953591,-0.4040632713630647,-0.3310063889948526,-0.172943818376128,-0.7840764256868303,0.3194653784353779,0.32827151139889993,-0.865148997829497,-0.7961475539635573,-1.4720564324131244,-1.457631646215778,0
-0.42875257746427353,-0.42819521003886846,-0.07189182947940218,-0.12298391345587824,-0.8896069052907365,0.32480333971292397,0.4241075755371135,-0.8635463277485543,-1.233781115957913,-1.4202758800880306,-1.591242713743733,0
-0.1490945286017831,-0.5221410904812888,-0.10818477619904285,-0.039905632506034405,-0.5348740528435753,0.34731739264764466,0.36690631878880425,-0.6403692218825894,-0.9520441431054157,-0.6872544236267883,-0.42375122958679123,0
-0.3376552159742458,-0.3518156433329567,-0.16051755681444874,-0.2737230491507411,-0.13506165480999055,0.42434494689093794,0.13203110232606244,-0.6383746206253178,-0.6805675432142227,0.264916886153798,0.6431093056378924,0
-0.3440466582145389,-0.24260497747002702,-0.26839794430747793,0.16983533594910086,-0.5653703185033986,0.6203074038562962,0.6792282990102622,-0.8217236834014918,-1.1887871803003094,-0.06800150799870734,-0.6369816391618516,0
-0.5254289805328131,-0.4457079194265912,-0.09513099215614364,-0.5074172584937956,-0.5928134386360167,0.15330304875689277,-0.42728472038151694,-0.3556425725829164,-0.8945029268147758,-0.8528958133760116,-1.0116819892695068,0
-0.5373813769902083,-0.5286305201761787,-0.21194487195563083,-0.4701617465382433,-0.5555081992808691,-0.07395632299655061,-0.3644711556983792,-0.6107736444047476,-0.9266232163649055,-0.22298054651633226,-1.0244681391960528,0
-0.44431518816976684,-0.6209628356209844,0.22320717288781686,-0.2501974826162528,-0.6973431878938692,-0.19423620344193238,-0.4105497312818563,-0.26029072921951646,-0.7882719974838953,-0.9583563438107363,-1.02766994539857,0
-0.5057378828338622,-0.7796693326253346,0.27021080187280516,0.18890475636084947,-0.5660959232371071,-0.3349539426061587,-0.20859333070840075,-0.34105434616334146,-0.18414058157153332,-1.1706044796730903,-1.1914912310046162,0
-0.7769025855923171,-0.6021427220237098,0.2215240370639044,-0.3097995257145613,-0.6945221015153255,-0.13121721858058585,-0.4752672126208434,-0.4770899580124518,-0.775972840168954,-0.213699195687031,0.3601341866550901,0
-0.6086616366809029,-0.7274503759288503,0.16499036044253476,-0.1771485496542677,-0.41773763316082857,-0.4530081923918146,-0.589437896070988,-0.33919637837060795,-0.6483351716990702,-0.1782578044932522,-0.3902999859838953,0
-0.3655893180686094,-0.802184369654552,0.1146959961901985,-0.18141024765986252,-0.5253356093786254,-0.4876361903810243,-0.5328036394309899,-0.24958708128157975,-0.7692134728267339,-0.9783395974352118,-1.1798119686587885,0
-0.6845858001809074,-0.9876380567767592,0.4016292699092608,-0.17957753012884592,-0.9049410122592689,-0.5521094638124292,-0.9897898213776496,-0.10471686698681579,-0.20516770078897306,-1.4628092407065991,-0.841744009326434,0
-0.5805042503344546,-1.0585739081459846,0.4079750543386805,-0.07200166887308175,-0.6728553956380496,-0.5086774783712448,-0.961876623045601,0.008468778557659753,-0.272622940930779,-1.2149415888814263,-0.2176763278538654,0
-0.6942704810021684,-1.217821295761495,0.27992686444631854,-0.348252144943066,-0.8086654653250079,-0.7156213434303564,-1.0785996381164842,-0.2336198236370176,-0.7014588357306271,-1.7220470930847935,-1.3729121429472484,0
-0.6142963907503887,-1.3673514247692722,0.46056112454756937,-0.19215791028779602,-0.7072883945287121,-0.9288473979306423,-1.0099808385185711,-0.24407167158665855,-0.6011993116023486,-0.788093637641942,-0.7749112685539823,0
-0.6319146887052652,-1.4283265473455409,0.6933928591812857,-0.20011243255453806,-0.6710616854914688,-0.942417705476212,-1.1182308916383266,-0.11280292876252539,-0.3653845462607925,-0.794667129584418,-1.08858470627507,0
-0.776097511013102,-1.3438709583765955,0.06310871867780701,-0.44318559514782013,-0.6207754429664369,-0.7361000468852326,-1.063848084074667,-0.5884500512024875,-0.5939477811323354,-0.4075476968506154,-0.17440902091011365,0
-0.989804874427034,-1.474517470325677,0.06998735961264184,-0.7187570478882029,-0.7570283777524067,-1.0732528811657254,-1.0890923132046428,-0.9337476285589613,-0.8785488657235833,-1.4108941518913414,-1.7067573508554796,0
-0.8799178837867807,-1.5989782912723276,0.4945390145274302,-0.6233987124377063,-0.8707870902678736,-1.1186307221516254,-1.0469315178327951,-0.7197543925328348,-0.8283146400818165,-1.6842219463176686,-1.5455061323869277,0
-0.8248510233682805,-1.7525774785600923,0.03021395311495844,-0.6133134882671897,-0.43073603175186065,-1.038465561088306,-1.133280499791314,-0.8247718327777785,-0.9282060821496951,-0.7237467193644161,-0.8253734626361415,0
-0.7980379913311684,-1.6683845622055464,0.5199139924412116,-0.5117495179426571,-0.5439568311749992,-0.880191892253287,-0.9650548673992289,-0.6581151486636121,-0.7008507799295313,-0.6198029977288686,-0.23496201458098587,0
-1.0926571291980045,-1.7361568497804767,-0.1352121792812277,-0.980333060942715,-0.5836125256541985,-1.2844617219869756,-1.3577234053573963,-1.2850381302255138,-1.213706480051572,0.36389786002878055,0.2490208032735763,0
-1.063732246669716,-1.7040829591014084,0.05272036985054716,-0.6719085305353176,-0.9675225462912779,-1.201278409184073,-1.415210879473813,-0.8702045112969854,-0.6931825798962773,-1.050439386315054,-1.035442099106097,0
-1.201454727988585,-1.6388321276868798,-0.11610417054796243,-0.5967669780838665,-1.2145998090173324,-1.2562645310474612,-1.5956864900372474,-0.8095985656314876,-0.8307754794114427,-0.9615963746019471,-1.5648508069788398,0
-1.097419222906103,-1.8169208347217196,-0.013074858223927231,-0.2798682321142442,-0.8888845366900984,-1.3477707621739663,-1.4630734021237968,-0.7222385904890727,-0.6372406448552439,-0.21625349796530602,-0.9590100141241034,0
-0.9605237699777049,-1.8140198801494345,0.4391525739874952,-0.04207937099314387,-0.8970149922444464,-1.4087543127195057,-1.73917846554617,-0.11015867589087501,-0.3251743350516468,-0.8732823035770083,-1.0120599402554034,0
-0.9391317225820942,-1.7328878617242973,0.3483370799084696,0.0688581232768241,-0.8075146232460928,-1.3772706570743534,-1.7464070963677019,-0.11413416936644707,-0.10392091060287469,-0.029357584232223722,-0.08196503901977903,0
-0.5553160632985598,-1.8914221062558836,0.5923818456300157,0.5290619662229921,-1.2298370488373167,-1.7081875308581387,-1.6941031197409973,0.3625828256698452,0.11133562700369508,-0.9119976925411586,-1.5602043160666423,0
-0.8938952982080774,-1.989636671332944,0.004821056295320137,-0.05573327897461009,-1.3682021220817937,-1.6522398112070014,-1.3797195085186982,-0.6415398777642262,-0.6893684670317073,-0.9305811530515218,-1.3412038399651849,0
-0.7857916220395587,-1.8965651310754859,0.10856856946388807,0.1949750254172248,-1.4055233008665573,-1.714129907477926,-0.8708307905371864,-0.8275385779715512,-0.39058698543199344,-1.0161260179950076,-1.493628184843574,0
-0.8705873014006054,-1.7621586702951837,-0.21880397062003762,-0.056923512839100236,-1.2139698247236983,-1.715192552665522,-1.0232577596701131,-0.9802841127296095,-0.8222255338288373,-0.6570104100836156,-1.0899625742328403,0
-0.8480544073997406,-1.6018033410781578,-0.06797377802521444,-0.01174666496890269,-1.613189741702831,-1.6173274948679823,-0.7868159582719992,-1.0151107322708823,-0.7837942728312702,-1.3180382630068024,-1.7118522811448929,0
-0.6539645862461396,-1.5489803848905503,0.36272127453323477,0.5946939706013223,-1.1591193288425015,-1.5909035111199898,-0.9273511487186331,-0.1677150137058975,-0.2875768479723763,-0.16219352481082408,-0.8245383536469231,0
-0.8203354372652996,-1.7357082834025435,0.1457396695938711,0.2907138304357421,-1.4470978299530384,-1.4927344981678705,-0.6464806871762089,-0.8226784067826377,-0.7862933307050036,-0.9568491478353727,-0.6659900378407902,0
-0.8063233815325771,-1.3134383936029277,0.3130040505587949,0.054836611241451005,-0.8346690640107255,-1.3178927127237432,-0.45101449075576,-0.9462498039308569,-0.861768380293228,0.04307948693979555,-0.07737651161253654,0
-0.8233269785572938,-1.2104113891239319,0.24610050627197558,-0.11418953570969329,-1.3432354785244456,-1.1663753794904972,-0.7836619595092156,-0.7918439149523909,0.059078479919309895,-1.239068237749181,-1.1239323048483338,0
-1.0773205721725647,-1.206478565394404,-0.15949295061650218,-0.4324156876145169,-1.1857345230675504,-1.028224692013822,-1.1712822504351939,-0.8221838753327513,-0.7449108964919722,-0.6180039222414379,-0.6943209226993372,0
-0.9913742757016079,-1.244519160843515,0.1763032370230718,-0.24858339595519363,-1.3901377168124163,-1.0958241823390442,-0.684692905239887,-1.016764699552736,-0.7042142381748617,-0.9179683835199914,-0.7626753516970859,0
-1.2489669015963625,-1.1418113528567413,-0.006512953298959942,-0.4200955534323336,-0.5800582033716932,-0.8689245553058111,-0.69225615915597,-1.1393315465218221,-0.9802916427912263,-0.37887473581095343,-0.48157444119869713,0
-1.1655509788700478,-1.2883416907810128,0.1264522374910544,-0.4364333620424508,0.21672661415844433,-0.9296460116795572,-0.845553445218299,-1.0055591757834754,-0.5584323334111336,0.7131976816712222,0.16548033113010652,0
-1.0544264350772925,-0.8173537861078294,-0.20418527192361335,-0.8068508244197262,-0.9033038173776701,-0.6265756075611421,-0.940916101245558,-0.981096977534778,-0.4980188235486124,-0.9190927618823701,-1.213992897625063,0
-1.0317348582839008,-0.6295126978652867,-0.2474066386337041,-0.8648489040629762,-0.9041248156784351,-0.544455924941099,-0.7537542623624041,-0.948958066298578,-1.2488783799551666,-1.2208150370508073,-2.018410331961247,0
