ch2,ch3,ch4,ch6,ch7,ch8,cA5,cD5,cD4,cD3,cD2,label
-0.5583137501885571,-0.5584819439273174,-0.4698166162233874,-0.542489737879334,-0.29059597498523565,-0.8915523338210747,-0.4658464782267269,-0.6641187921030042,-0.7086931656805465,0.1518056395197891,-0.16286257285578123,0
-0.6185054018760097,-0.5211496042636125,-0.41985455881731537,-0.4990466462521326,-0.31289646162687984,-0.8312867333187716,-0.3324569840102453,-0.7096039062776281,-0.6348894359720106,0.1323498074779073,0.46152336934639876,0
-0.48874610439139815,-0.38986510414823694,-0.5471166255382522,-0.5368990379094621,-0.5465321391010819,-0.8049463566616899,-0.4532939171623328,-0.6189626662160026,-0.6490453916882692,-0.5012194188972231,-0.7352639617386094,0
-0.5342908133635499,-0.2077152391044646,-0.5516024900784815,-0.5801789224155051,-0.5831147148284188,-0.4125230156540721,-0.29793740322707596,-0.6565834946362367,-0.6638641773293932,-0.42138874421568423,-0.70189883549401,0
-0.4823113681005215,-0.2614343670433829,-0.5445476945162823,-0.5499532687685222,-0.5821580439214151,-0.6686385830685038,-0.3377027911598735,-0.6543308565766538,-0.7421055476097461,0.008742784286071136,-0.38726363852206747,0
-0.3215906341190532,-0.31419843953712906,-0.4965939395990115,-0.40351810004430205,-0.366203869125663,-0.4158008901912989,-0.112601364929859,-0.5554132104452395,-0.6733608957009938,-0.3083806502146406,-0.35066200330742503,0
-0.30061211398282417,-0.3480636878892838,-0.5467568962393297,-0.5127301995733269,0.023409186385272607,-0.31419574824587804,-0.05407646115351987,-0.6584721568429422,-0.7548243452243375,-0.0804596217173715,0.17211085896793724,0
-0.25359913622189745,-0.10231223576831197,-0.41062646734396246,-0.3639893323038779,-0.28431047175933627,-0.35560403123173656,0.09810650973725733,-0.5470145262368675,-0.541571442296668,-0.13466982113886614,-0.4720896762751451,0
-0.24098194047851207,-0.08565422972040845,-0.24441034038054704,-0.12565321234706422,-0.4119381551357826,-0.2086781130816293,0.41737251886546983,-0.46091897099871876,-0.3700437911747111,-0.408236179584113,-0.6119955441539654,0
-0.20429667075162844,-0.21020564476952644,-0.34106926228385415,-0.16262633432110993,-0.5917753237845549,-0.2984797041850814,0.2074059356591941,-0.4475586238881487,-0.369708582361629,-0.34797560923607085,-0.5093165416446145,0
-0.36923296664522176,-0.1999572756713909,-0.33984873485982714,-0.2692354427981064,-0.5310507258769267,-0.24029016240478882,-0.0932521694151567,-0.4058516029023943,-0.4470676234950947,-0.38422829645633405,-0.521667969572602,0
-0.3562465695048257,-0.2869114942278579,-0.4532132107932001,-0.40760110517157006,-0.38615660993710016,-0.07302170595712747,-0.06678924045400961,-0.539303490590405,-0.4417893621545122,-0.4795678340456509,-0.6051555659783504,0
-0.4367936534860913,-0.36750681229757526,-0.48710629220812307,-0.4658408850671241,-0.25659605295622206,-0.5293900688446098,-0.31525793051490164,-0.5673701253680131,-0.45309350815125826,-0.5373413537052567,-0.43618181812371337,0
-0.4545827600617228,-0.3374483255865836,-0.4460375523200257,-0.41466065229987287,-0.5207117947991798,-0.3256111903337021,-0.21401572372724545,-0.5405682666562857,-0.6561231252665651,-0.2385144943168649,-0.22324523777708025,0
-0.488564693033027,-0.16261357990018394,-0.5190378542728435,-0.546930808909529,-0.22094423649771522,-0.22594212719283754,-0.19356029087236837,-0.6324917707673146,-0.7432574774668369,0.31113120949769973,-0.008450620351453561,0
-0.4064713648720189,-0.13412666207472823,-0.5461108297922657,-0.42602058844537904,-0.4835359506497973,-0.325430008910217,-0.15795324259617777,-0.5693896738523619,-0.467244695971735,-0.5291790989628696,-0.2418681876741005,0
-0.33035621467935145,-0.2180390469951584,-0.5469440311583167,-0.5033948727529411,-0.16289494748964248,-0.5138112294418323,-0.25744996023672767,-0.5620831037906721,-0.49944027686581277,-0.5597116231822281,-0.7598042792696025,0
-0.3821066215251519,-0.43621140822737287,-0.6006950755170479,-0.5293651511684009,-0.292067777343845,-0.7641601466482122,-0.43541832687029847,-0.600935775696343,-0.6690051012473633,-0.46303951178194985,-0.378615562162833,0
-0.3564441059537996,-0.37809592105225337,-0.6113828115531188,-0.4854129518624899,-0.054654496704029214,-0.6551886010726694,-0.19990385405886912,-0.6594939800470068,-0.6940792927558217,-0.008848400814531624,-0.3239710010269879,0
-0.33577051918902323,-0.2932149352367705,-0.6865077273554042,-0.4514646967383368,0.12160567600515236,-0.5674565034243529,-0.09167966379234634,-0.7027361212876393,-0.8274237940456507,0.803422783694654,0.2579124625139621,0
-0.27626969000476415,-0.36578373064131586,-0.7068850654588668,-0.4413684340755121,-0.15589691989710214,-0.8659284589724593,-0.019425467140245452,-0.7348447600558888,-0.7178708683636914,-0.7276130735412683,-0.9194470134056436,0
-0.061521610248110835,-0.3010226351122486,-0.7259233804138322,-0.36961786426920035,0.1353794607236215,-0.7895069770202244,0.22674737699802092,-0.7146300197934367,-0.6992442039144486,-0.4910962194329747,-0.7749581283738319,0
-0.018316122102849164,-0.2969719793843393,-0.749521206751942,-0.4088152952162435,0.2698189011982599,-0.6847260030468784,0.27505452576393197,-0.7383104980263655,-0.8408216589604238,-0.27116233445882315,-0.5976556581783188,0
-0.07377840719989662,-0.4359124905052913,-0.6387526525610213,-0.18798641878214528,-0.16167212579872758,-0.7660326827893201,0.480037198744078,-0.7504248784025961,-0.7910867153794723,-0.24344213385856142,-0.29770514329479214,0
-0.3577800806347599,-0.5958871162605005,-0.7208952013452233,-0.32219050289666223,-0.17760066439511574,-0.9035087691541781,0.04903192072040965,-0.8404925541531161,-0.7418231670944326,0.6142523751601215,0.23732263218701666,0
-0.49630132198072774,-0.6301513438223164,-0.7927521769473718,-0.5165456964879704,-0.4061441315621908,-0.8619160079862225,-0.3400357875998075,-0.7902373879755904,-0.7542434076542421,-0.5925441367178423,-0.6646264947657614,0
-0.5445826484001061,-0.6705957964961641,-0.8373065621642294,-0.6772665173788999,-0.27492761164250173,-1.0126918602468973,-0.621466609111225,-0.8062395440237585,-0.8014634805952668,-0.4337507778200046,-0.8391091356298593,0
-0.6499603320752907,-0.6756024894099278,-0.82148537084475,-0.7008105026305909,-0.46733690754835894,-0.8233937939032673,-0.6187169429795069,-0.8467503252710822,-0.82376494423867,-0.45368262378502106,-0.5300713878856657,0
-0.7468607170381943,-0.8300781221537745,-0.8542285118647581,-0.7421254894012235,-0.6645051882214774,-1.034105570871238,-0.8610714293863905,-0.8810325239471268,-0.842588356859275,-0.23220845929944367,-0.0945233834975022,0
-0.7852055194126301,-0.7607851985224866,-0.8275965751598113,-0.8251698411547589,-0.48004720825506797,-0.9503357306327859,-0.8254085430275058,-0.9318091830814145,-0.8698611794268745,-0.003031207611812258,-0.24856114039286775,0
-0.6906163882553077,-0.752724673438467,-0.8161113975438775,-0.7715867088023562,-0.7075447788497512,-0.9602523989418158,-0.7988803682294915,-0.8589103885017129,-0.8370463517253074,-0.3823096971189758,-0.7893087672511832,0
-0.5547362743975514,-0.822248057321121,-0.7230823843153613,-0.6742135676570772,-0.6468366252599205,-0.9441852447740607,-0.7239517397039839,-0.7786447575983598,-0.7519016728021053,-0.07258276695149586,-0.5454896877715838,0
-0.5273306233244422,-0.7833809758519539,-0.821151734270649,-0.7624133568862991,-0.6477291026462191,-0.8977361549452707,-0.6194485986098969,-0.8802615276845981,-0.8319322280100074,-0.6901386302480514,-0.7516482200226282,0
-0.6140389124929433,-0.8004202798693041,-0.7250773710831324,-0.6698950990092439,-0.6312696380067738,-0.4094140029483935,-0.39291919264158104,-0.8717714891698066,-0.9120021758399893,-0.5304788341601258,-0.18146663619759312,0
-0.4184546877358115,-0.7250114971165187,-0.7725948950586092,-0.6303438663678449,-0.540490776553125,-0.4133813042207286,-0.2567486932053252,-0.8618030135027785,-0.7793660834573748,-0.19438100639870698,-0.7806734256034727,0
-0.40676818814501575,-0.7386438593778318,-0.7850999105301723,-0.642789348937603,-0.5952714002635723,-0.3996267584602112,-0.2874556805857379,-0.8557204946667487,-0.7950564573682927,-0.2860234347155885,-0.4890449602037747,0
-0.2751101003695382,-0.858281898901854,-0.7664307705624628,-0.6620083874810276,-0.1398518971145701,-0.4622945782879955,-0.22064142258110309,-0.8806427386428048,-0.8398390283323433,0.23193761984515296,-0.13911063621159617,0
-0.2911243310640453,-0.7333596927519521,-0.7795286333485287,-0.6237882635478471,-0.2281654291822711,-0.022178765880813422,-0.011089327206632495,-0.901619573792051,-0.8727337010391769,0.11658695448730917,0.14976808229845046,0
-0.581649299866747,-0.5751520724941449,-0.6992885838592207,-0.5974774526012895,-0.8151120231520069,-0.04638873471306741,-0.20662007435974017,-0.8042178484303476,-0.7058801239434948,-0.7229117391521074,-0.974172143639712,0
-0.5159039124635972,-0.7901495151675144,-0.6799472560466876,-0.5938355308284137,-0.8145349700769323,-0.3102858414302563,-0.36585596820737204,-0.7640401615499013,-0.7009382725921995,-0.8423461297893878,-0.818328866623535,0
-0.6109897065525148,-0.7956517589889408,-0.6648861288402922,-0.6128908140670222,-0.7206460395217713,-0.3348142018279309,-0.5309889312500883,-0.7349027401257735,-0.6504538983865192,-0.45376173279481585,-0.5516467368919057,0
-0.6771631881364827,-0.8657113689712852,-0.6014120655837573,-0.5320496021988462,-0.7081169445370913,-0.47877540082878867,-0.5657676470966349,-0.6924252617144329,-0.7114203672794058,-0.24741313233878837,-0.3065732458428761,0
-0.5278928409210516,-0.8180425652522929,-0.5275228400504398,-0.4931378892497276,-0.482683889895612,-0.5143125862275527,-0.4964368728335878,-0.646559604748006,-0.5444346804838366,0.046522141310892634,0.0803994115530568,0
-0.6367672037835148,-0.8978072430534487,-0.6493553790469407,-0.5838510341775393,-0.8523527219384534,-0.6216123377664142,-0.704273997305773,-0.6856015608538402,-0.738005919195776,-0.4885369818692706,-0.5577532045322342,0
-0.6286738271723674,-0.8555233896992043,-0.6018717756952428,-0.5783927565629112,-0.8159268799834125,-0.6774538588405092,-0.687711480190365,-0.6767433870266895,-0.6239355367294981,-0.5803027643037079,-0.7323263433445155,0
-0.5886849025019634,-0.7839321533413858,-0.6138669843428349,-0.596998935372995,-0.589455401465602,-0.6236735236999087,-0.651201714195021,-0.663691285305235,-0.6850955263472613,-0.5524544948315735,-0.67791195248254,0
-0.5070093208398732,-0.7938705106707836,-0.5777210646778871,-0.5628237155127389,-0.6196440859054326,-0.46931476326639165,-0.5914389468838812,-0.6242396841846531,-0.6441185305738352,-0.34904833805752083,-0.4366584643759778,0
-0.559633105592255,-0.8020572632295951,-0.5725719615566061,-0.5186535632437259,-0.4157337235097687,-0.5922624437666933,-0.5784102931789054,-0.657296024184694,-0.6413802336515723,0.2939521768342563,0.19804492014609995,0
-0.46833672601189563,-0.9396191397169658,-0.524109192581286,-0.49293409279743244,-0.7716769584043469,-0.5727842215896178,-0.4671583101641681,-0.6373689824562361,-0.666034419147298,-0.4582956810725476,-0.7442787618451893,0
-0.5107874870204013,-0.881397975096998,-0.6108349050905397,-0.5292024706258059,-0.7977714273834283,-0.7688941253081736,-0.7310933320999207,-0.6154428043249925,-0.5801480845351628,-0.43232945303498205,-0.5301934467319878,0
-0.42183024513342193,-0.7998293082560316,-0.5196205567899498,-0.4518445065764279,-0.839379377545451,-0.36371306218728394,-0.3333643971718212,-0.6096864328782827,-0.6433163058022049,-0.47685454572990216,-0.7547634449613747,0
-0.5300800387022374,-0.8165577756055624,-0.46676301716952145,-0.48595155380877947,-0.7141142102474692,-0.17649780170975643,-0.15026419200374133,-0.7117083541225807,-0.7562966327086926,-0.404567941335907,-0.6980804816745863,0
-0.5257949236644697,-0.8336080451065415,-0.515706844230491,-0.5332124715219424,-0.7075307166561362,-0.39320949878305644,-0.4321687972967665,-0.6573116442484382,-0.6619034800500108,-0.5509418933340177,-0.44603026176524624,0
-0.5824322355101734,-0.822171108609966,-0.5537184617473013,-0.5321417747077848,-0.6463493918735616,-0.30003873877950427,-0.2622022007893698,-0.7615812727527294,-0.7249915763378819,-0.3255074916936854,-0.6773132445966017,0
-0.5291071703691014,-0.7413939042787804,-0.364515146066092,-0.4856157279430309,-0.2611360350542804,-0.19242254382731075,-0.11014599680885735,-0.6780526670603458,-0.6916855540163839,-0.06849443691034499,-0.41200977606666234,0
-0.4775270905155629,-0.7689626514291923,-0.3974008474720096,-0.4738513566583911,-0.2814846295809705,-0.31700933554218963,-0.12360636457166639,-0.6999430755704614,-0.8295251700778028,0.46047714450203575,0.0410077865518949,0
-0.5827663445272647,-0.8161643526340662,-0.4479771831677919,-0.6155715758796485,-0.4258482840255713,-0.5030325365400938,-0.3270523207027005,-0.7503413477007337,-0.7635705439684253,-0.6221310116071477,-0.7035638042831044,0
-0.5428098424888599,-0.6339333420633556,-0.36586844332261736,-0.6432960151101668,-0.5978721300270591,-0.49528379138713496,-0.24676040903030308,-0.7291054734623418,-0.8368906850998568,-0.809961476731374,-0.712012110007904,0
-0.42948446806020996,-0.555309779348522,-0.3504701542487566,-0.5163042824607617,-0.2322030758735466,-0.39292667846828716,-0.1895946474206238,-0.5842810155991996,-0.7571699565446017,-0.6729036997543688,-0.7932458559969442,0
-0.36675968572329004,-0.7001186128467275,-0.22486072524197484,-0.3996240154398239,-0.26051142771934704,-0.6260588317649047,-0.008186005345192935,-0.6165467809641898,-0.6202608243850122,-0.2283036394630925,-0.2993948310445084,0
-0.4323933086369696,-0.6083342869601085,-0.2983156212360515,-0.42509901916596987,0.22301441056601704,-0.5896382435283659,-0.18273018442943334,-0.5686262536721998,-0.6768011509384285,0.3547133475220444,0.2859223398587424,0
-0.38682190703102043,-0.5454378158012524,-0.2967588910152348,-0.576980045344594,-0.4126866805775742,-0.3981645737210393,-0.16824238094410635,-0.630908347675686,-0.7375043411735199,-0.3659996560952966,-0.2035786617761854,0
-0.42864046271360545,-0.5897178127033668,-0.3571205220470774,-0.4857152194830578,-0.5615919245788419,-0.6471482846080804,-0.12133578060213439,-0.6642788792108896,-0.7208285132415184,-0.8009453765387402,-0.806842306387755,0
-0.39038766793951984,-0.5548980350261021,-0.3958639571757041,-0.5097631513027479,-0.4110421615685964,-0.6486194734848009,-0.25344802356948404,-0.6043724356834012,-0.7009775076247537,-0.7143593046936721,-0.6722786949226436,0
-0.3131845190952867,-0.6085048290453864,-0.4283625661909774,-0.4364371621912332,-0.3188523437665967,-0.7629276703697229,-0.12051536814447365,-0.6692818602881602,-0.5915774524491875,-0.016356952017706865,-0.24140650447095172,0
-0.32102263602185366,-0.5874135091799919,-0.41884239695768066,-0.3780173548785296,-0.24046747516948438,-0.7341801171826778,-0.15163160992452612,-0.595984188556466,-0.7387114924390911,0.30613811213926334,0.16053275048161852,0
-0.3890783338536559,-0.536120422819619,-0.4677269575557323,-0.48884049873617735,-0.5522116263670799,-0.6746769459883513,-0.19298271152842855,-0.6602380047689386,-0.7094513215933952,-0.6647858234308317,-0.5829579164068379,0
-0.30897809432630985,-0.642429436405565,-0.6035460024397291,-0.531071053596425,-0.4783731135672453,-0.7229863872347385,-0.2309598247520007,-0.7083569750105267,-0.7685416336733959,-0.6913104587085483,-0.7061022016040281,0
-0.2307791581981151,-0.7840262251070252,-0.597879936788101,-0.44112212577676246,-0.4015643517696558,-0.9227364332144607,-0.31135701737091154,-0.6227677458979229,-0.7415024433331646,-0.39005162651764963,-0.6347438770234405,0
-0.3591886121942803,-0.659074287498252,-0.6233353382899401,-0.4771670761452772,-0.5577573628982034,-0.8920088695032661,-0.36962382175303077,-0.6752267202197111,-0.649149705681935,-0.2638011569464014,-0.48645652821979063,0
-0.35989378659137333,-0.7187192065204279,-0.738913989120345,-0.5350769821351103,-0.32839311602470106,-0.7650117239889987,-0.330248461694752,-0.7826543942635689,-0.717183441065845,0.12404958986780684,0.041031985506266196,0
-0.4013246106023026,-0.6734624774927297,-0.7239838277929248,-0.5898930944499157,-0.5585686692726861,-0.7905878188996871,-0.43025264098891647,-0.7433461009796646,-0.71578862276529,-0.7130023757826096,-0.7338223092838021,0
-0.4249728285878583,-0.7501379909208493,-0.7622827089198055,-0.6527709479694629,-0.5445199316887425,-0.9400331803593516,-0.5106020760901052,-0.7900016351917163,-0.9160268505487915,-0.45554418381962225,-0.8067678181642196,0
-0.45485270115734605,-0.7891934969689092,-0.7710124288642218,-0.7007828472770894,-0.4664495467065948,-1.045234873211687,-0.6288242903581972,-0.8074234694015111,-0.805667826350155,-0.4470727765561095,-0.624642209725001,0
-0.5974089324898347,-0.7749792800236586,-0.8140046772854693,-0.7309012575218643,-0.5193124093630275,-1.0649287093287192,-0.6801558629114657,-0.8598654664263279,-0.900445388219496,-0.5019116439760025,-0.764783686264382,0
-0.656380989346129,-0.7219977633640601,-0.8713092974590497,-0.7163121157419358,-0.8905752808183346,-1.0940185342260123,-0.6610002998874828,-0.8977610379242275,-0.9610868107800007,-0.9844368936096028,-0.7115902169099427,0
-0.5619784404576225,-0.7949938268731398,-0.7745035495411674,-0.689686978707251,-0.6408507746089781,-1.0996263149761194,-0.7328570421317563,-0.8060771578801105,-0.7203686143492024,-0.5809117657292533,-0.7453702171660919,0
-0.5105091795864349,-0.704621786133956,-0.8436125964921116,-0.7479191627901676,-0.4122261791620693,-1.1092283306002755,-0.6982581030104351,-0.8380013116673849,-0.872063373013502,-0.3337533411819776,-0.5208764116457933,0
-0.6720529173675114,-0.6886447199606001,-0.8245663135278705,-0.696865228417624,-0.3297141310153102,-1.0217724721551689,-0.639434143720921,-0.8724621170290353,-0.9505804879941407,-0.04371787762021819,-0.33281792704527013,0
-0.4918292454814172,-0.6757295246455963,-0.7110695969104007,-0.6884420985543346,0.12952252190156507,-0.9096986746619651,-0.5630002286604592,-0.7917091209482652,-0.722103197626929,0.14125970957476813,0.14093221017436278,0
-0.5991509801881633,-0.6310069113671906,-0.6401334002300597,-0.5772203228665879,-0.7461142740724819,-1.0376000668008405,-0.5734276171512801,-0.720011765276459,-0.8544243479903874,-0.5795854919856762,-0.8463471550805816,0
-0.552097250995252,-0.7036121638571798,-0.5206608412221823,-0.4957800254378933,-0.7339682398205895,-1.1062308649157668,-0.5266873732524715,-0.6695118199852705,-0.7085123146175935,-0.36128183411156495,-0.5514493249916309,0
-0.6226760722103055,-0.5787782876692112,-0.48670235098077563,-0.5430200817313745,-0.7666366496992119,-1.0000913798060314,-0.38471455078003447,-0.7659683595476133,-0.7042348230672837,-0.2369106838888486,-0.3807158171988235,0
-0.606975730181651,-0.6844690911687659,-0.5384296949107659,-0.5303992009329073,-0.7174267208200097,-1.1452794295846147,-0.4377423652601899,-0.786010524126314,-0.7281188437070544,-0.004477849533966582,-0.3956828188868311,0
-0.5606495319961416,-0.5484277891856585,-0.4129670136997915,-0.3667412818275482,-0.60380517490802,-0.873020822599361,-0.23954483064328233,-0.6287497477309226,-0.5666644994002868,-0.4325530030790915,-0.4976781873778031,0
-0.7501756453620135,-0.5268866380711341,-0.5053431400039973,-0.5847630318851075,-0.744720526264437,-1.0710924526854022,-0.4436355953592451,-0.7946498503387779,-0.8015476025597232,-0.25621102858964573,-0.7445979079764724,0
-0.7316000210010687,-0.6214312512042244,-0.5695927555003018,-0.6040894106645123,-0.8687782812923657,-1.2511941478311726,-0.5477228279018913,-0.8062673806026457,-0.8333899761453103,-0.6774011694667984,-0.7240635885031593,0
-0.5769455689565225,-0.6038517533764629,-0.4971139804844746,-0.4839032435562137,-0.5138701343792129,-1.0611338894082414,-0.44999148734352457,-0.7074516664532171,-0.6682988592640332,0.4016353502192747,0.041736185058521155,0
-0.5336706064545199,-0.5537755445560673,-0.42340704916248845,-0.3870330504287179,-0.5511145551167328,-1.1164752509257616,-0.5071192639336788,-0.5615145629351282,-0.5871234199176112,0.27668744339651674,-0.07397378805682571,0
-0.6183642023303205,-0.5814277450657329,-0.6065135753604535,-0.5021681268998281,-0.8186073480916151,-1.1009505786946525,-0.5789003999439265,-0.6854408670731115,-0.6293122259093519,-0.529634949493073,-0.5926113282662078,0
-0.5755852035458211,-0.4582108078838918,-0.5472150178389183,-0.5010189892067832,-0.833914806247123,-1.0517296601477093,-0.5628730195738337,-0.6230299160203272,-0.637825390634998,-0.5278599201451618,-0.8702826827975988,0
-0.6243163993824973,-0.537304840640405,-0.5596624025652417,-0.5137709829222147,-0.9116910517598654,-1.064280029729779,-0.7030975391877484,-0.6080752687484166,-0.6637114985100492,-0.5178470676883425,-0.5141170131991031,0
-0.572330230106537,-0.5388178921473599,-0.5043023773536472,-0.454095758674228,-0.887594850755829,-1.0091001174724366,-0.754970119928231,-0.5078056582882303,-0.5426809523436612,-0.6330181098336326,-0.7535066899407719,0
-0.7541296461190234,-0.4448560017570381,-0.6900514179634185,-0.6580159273121186,-0.7933532340265707,-0.88205816383945,-0.6064371660738834,-0.8122065738273231,-0.6329305389410953,-0.40824518303014345,-0.46990512561933695,0
-0.6301508062336232,-0.6464546480888141,-0.6236111241330478,-0.5798709506334153,-0.7521229238971164,-1.0799972156431747,-0.7456050142349013,-0.6751687872547675,-0.6720849890989715,-0.40205141769331365,-0.6692042461382661,0
-0.604266794729351,-0.7323667048593827,-0.5907948575333454,-0.5337332213017555,-0.6615607537605865,-1.1303022907241524,-0.7421051913219896,-0.645690102766652,-0.720253601185245,-0.18229350047922244,-0.4614897131298122,0
-0.596845600085512,-0.6383587972799588,-0.5750103464448812,-0.5628410461235808,-0.5705687403027514,-1.0018610985858523,-0.6391946305741153,-0.6655647593537635,-0.7014903213583135,-0.4040170689503045,-0.4865378438814885,0
-0.5627741567671875,-0.5243121932850787,-0.5833499553914392,-0.5731757641735956,-0.6674921243826857,-1.0214170795058046,-0.6042057161485604,-0.6708829324855199,-0.6624928974895853,-0.46389887960044035,-0.5159831568544218,0
-0.5184465722197498,-0.5681960020931105,-0.6752474008920095,-0.6497905525815516,-0.5729301111246219,-0.9264231832225953,-0.5638129263013015,-0.7406008566974246,-0.7098647791878853,-0.709022704177638,-0.7595402760708586,0
-0.48699976595939976,-0.45887378617534935,-0.6659676055759504,-0.6104458863127651,-0.44945613455136146,-0.9215015287778114,-0.44465397758752223,-0.7343854408039332,-0.8249447532759326,-0.30257506314017374,-0.6321482173271875,0
